distribution_id,dtau_type,S_star_id,S,Sigma_id,distribution,tau,sigma_id,d,departure_id,stat_id,quantiles_id,zeta1_id,quantile_id,alpha,epsilon,norm,power
1,column,1,I,1,gumbel,0.3,1,15,2,1,1,2,1,0.1,3.4,Supremum,1
1,column,1,I,1,gumbel,0.3,1,15,2,1,1,2,2,0.05,3.4,Supremum,1
1,column,1,I,1,gumbel,0.3,1,15,2,1,1,2,3,0.025,3.4,Supremum,1
1,column,1,I,1,gumbel,0.3,1,15,2,1,1,2,1,0.1,3.5,Euclidean,1
1,column,1,I,1,gumbel,0.3,1,15,2,1,1,2,2,0.05,3.5,Euclidean,1
1,column,1,I,1,gumbel,0.3,1,15,2,1,1,2,3,0.025,3.5,Euclidean,1
1,column,1,I,1,gumbel,0.3,1,15,2,1,1,2,1,0.1,3.5,Supremum,1
1,column,1,I,1,gumbel,0.3,1,15,2,1,1,2,2,0.05,3.5,Supremum,1
1,column,1,I,1,gumbel,0.3,1,15,2,1,1,2,3,0.025,3.5,Supremum,1
1,column,1,I,1,gumbel,0.3,1,15,2,1,1,2,1,0.1,3.6,Euclidean,1
1,column,1,I,1,gumbel,0.3,1,15,2,1,1,2,2,0.05,3.6,Euclidean,1
1,column,1,I,1,gumbel,0.3,1,15,2,1,1,2,3,0.025,3.6,Euclidean,1
1,column,1,I,1,gumbel,0.3,1,15,2,1,1,2,1,0.1,3.6,Supremum,1
1,column,1,I,1,gumbel,0.3,1,15,2,1,1,2,2,0.05,3.6,Supremum,1
1,column,1,I,1,gumbel,0.3,1,15,2,1,1,2,3,0.025,3.6,Supremum,1
1,column,1,I,1,gumbel,0.3,1,15,2,1,1,2,1,0.1,3.7,Euclidean,1
1,column,1,I,1,gumbel,0.3,1,15,2,1,1,2,2,0.05,3.7,Euclidean,1
1,column,1,I,1,gumbel,0.3,1,15,2,1,1,2,3,0.025,3.7,Euclidean,1
1,column,1,I,1,gumbel,0.3,1,15,2,1,1,2,1,0.1,3.7,Supremum,1
1,column,1,I,1,gumbel,0.3,1,15,2,1,1,2,2,0.05,3.7,Supremum,1
1,column,1,I,1,gumbel,0.3,1,15,2,1,1,2,3,0.025,3.7,Supremum,1
1,column,1,I,1,gumbel,0.3,1,15,2,1,1,2,1,0.1,3.8,Euclidean,1
1,column,1,I,1,gumbel,0.3,1,15,2,1,1,2,2,0.05,3.8,Euclidean,1
1,column,1,I,1,gumbel,0.3,1,15,2,1,1,2,3,0.025,3.8,Euclidean,1
1,column,1,I,1,gumbel,0.3,1,15,2,1,1,2,1,0.1,3.8,Supremum,1
1,column,1,I,1,gumbel,0.3,1,15,2,1,1,2,2,0.05,3.8,Supremum,1
1,column,1,I,1,gumbel,0.3,1,15,2,1,1,2,3,0.025,3.8,Supremum,1
1,column,1,I,1,gumbel,0.3,1,15,2,1,1,2,1,0.1,3.9,Euclidean,1
1,column,1,I,1,gumbel,0.3,1,15,2,1,1,2,2,0.05,3.9,Euclidean,1
1,column,1,I,1,gumbel,0.3,1,15,2,1,1,2,3,0.025,3.9,Euclidean,1
1,column,1,I,1,gumbel,0.3,1,15,2,1,1,2,1,0.1,3.9,Supremum,1
1,column,1,I,1,gumbel,0.3,1,15,2,1,1,2,2,0.05,3.9,Supremum,1
1,column,1,I,1,gumbel,0.3,1,15,2,1,1,2,3,0.025,3.9,Supremum,1
1,column,1,I,1,gumbel,0.3,1,15,2,1,1,2,1,0.1,4,Euclidean,1
1,column,1,I,1,gumbel,0.3,1,15,2,1,1,2,2,0.05,4,Euclidean,1
1,column,1,I,1,gumbel,0.3,1,15,2,1,1,2,3,0.025,4,Euclidean,1
1,column,1,I,1,gumbel,0.3,1,15,2,1,1,2,1,0.1,4,Supremum,1
1,column,1,I,1,gumbel,0.3,1,15,2,1,1,2,2,0.05,4,Supremum,1
1,column,1,I,1,gumbel,0.3,1,15,2,1,1,2,3,0.025,4,Supremum,1
1,column,1,I,1,gumbel,0.3,1,15,2,1,1,2,1,0.1,4.1,Euclidean,1
1,column,1,I,1,gumbel,0.3,1,15,2,1,1,2,2,0.05,4.1,Euclidean,1
1,column,1,I,1,gumbel,0.3,1,15,2,1,1,2,3,0.025,4.1,Euclidean,1
1,column,1,I,1,gumbel,0.3,1,15,2,1,1,2,1,0.1,4.1,Supremum,1
1,column,1,I,1,gumbel,0.3,1,15,2,1,1,2,2,0.05,4.1,Supremum,1
1,column,1,I,1,gumbel,0.3,1,15,2,1,1,2,3,0.025,4.1,Supremum,1
1,column,1,I,1,gumbel,0.3,1,15,2,1,1,2,1,0.1,4.2,Euclidean,1
1,column,1,I,1,gumbel,0.3,1,15,2,1,1,2,2,0.05,4.2,Euclidean,1
1,column,1,I,1,gumbel,0.3,1,15,2,1,1,2,3,0.025,4.2,Euclidean,1
1,column,1,I,1,gumbel,0.3,1,15,2,1,1,2,1,0.1,4.2,Supremum,1
1,column,1,I,1,gumbel,0.3,1,15,2,1,1,2,2,0.05,4.2,Supremum,1
1,column,1,I,1,gumbel,0.3,1,15,2,1,1,2,3,0.025,4.2,Supremum,1
1,column,1,I,1,gumbel,0.3,1,15,2,1,1,2,1,0.1,4.3,Euclidean,1
1,column,1,I,1,gumbel,0.3,1,15,2,1,1,2,2,0.05,4.3,Euclidean,1
1,column,1,I,1,gumbel,0.3,1,15,2,1,1,2,3,0.025,4.3,Euclidean,1
1,column,1,I,1,gumbel,0.3,1,15,2,1,1,2,1,0.1,4.3,Supremum,1
1,column,1,I,1,gumbel,0.3,1,15,2,1,1,2,2,0.05,4.3,Supremum,1
1,column,1,I,1,gumbel,0.3,1,15,2,1,1,2,3,0.025,4.3,Supremum,1
1,column,1,I,1,gumbel,0.3,1,15,2,1,1,2,1,0.1,4.4,Euclidean,1
1,column,1,I,1,gumbel,0.3,1,15,2,1,1,2,2,0.05,4.4,Euclidean,1
1,column,1,I,1,gumbel,0.3,1,15,2,1,1,2,3,0.025,4.4,Euclidean,1
1,column,1,I,1,gumbel,0.3,1,15,2,1,1,2,1,0.1,4.4,Supremum,1
1,column,1,I,1,gumbel,0.3,1,15,2,1,1,2,2,0.05,4.4,Supremum,1
1,column,1,I,1,gumbel,0.3,1,15,2,1,1,2,3,0.025,4.4,Supremum,1
1,column,1,I,1,gumbel,0.3,1,15,2,1,1,2,1,0.1,4.5,Euclidean,1
1,column,1,I,1,gumbel,0.3,1,15,2,1,1,2,2,0.05,4.5,Euclidean,1
1,column,1,I,1,gumbel,0.3,1,15,2,1,1,2,3,0.025,4.5,Euclidean,1
1,column,1,I,1,gumbel,0.3,1,15,2,1,1,2,1,0.1,4.5,Supremum,1
1,column,1,I,1,gumbel,0.3,1,15,2,1,1,2,2,0.05,4.5,Supremum,1
1,column,1,I,1,gumbel,0.3,1,15,2,1,1,2,3,0.025,4.5,Supremum,1
1,column,1,I,1,gumbel,0.3,1,15,2,1,1,2,1,0.1,4.6,Euclidean,1
1,column,1,I,1,gumbel,0.3,1,15,2,1,1,2,2,0.05,4.6,Euclidean,1
1,column,1,I,1,gumbel,0.3,1,15,2,1,1,2,3,0.025,4.6,Euclidean,1
1,column,1,I,1,gumbel,0.3,1,15,2,1,1,2,1,0.1,4.6,Supremum,1
1,column,1,I,1,gumbel,0.3,1,15,2,1,1,2,2,0.05,4.6,Supremum,1
1,column,1,I,1,gumbel,0.3,1,15,2,1,1,2,3,0.025,4.6,Supremum,1
1,column,1,I,1,gumbel,0.3,1,15,2,1,1,2,1,0.1,4.7,Euclidean,1
1,column,1,I,1,gumbel,0.3,1,15,2,1,1,2,2,0.05,4.7,Euclidean,1
1,column,1,I,1,gumbel,0.3,1,15,2,1,1,2,3,0.025,4.7,Euclidean,1
1,column,1,I,1,gumbel,0.3,1,15,2,1,1,2,1,0.1,4.7,Supremum,1
1,column,1,I,1,gumbel,0.3,1,15,2,1,1,2,2,0.05,4.7,Supremum,1
1,column,1,I,1,gumbel,0.3,1,15,2,1,1,2,3,0.025,4.7,Supremum,1
1,column,1,I,1,gumbel,0.3,1,15,2,1,1,2,1,0.1,4.8,Euclidean,1
1,column,1,I,1,gumbel,0.3,1,15,2,1,1,2,2,0.05,4.8,Euclidean,1
1,column,1,I,1,gumbel,0.3,1,15,2,1,1,2,3,0.025,4.8,Euclidean,1
1,column,1,I,1,gumbel,0.3,1,15,2,1,1,2,1,0.1,4.8,Supremum,1
1,column,1,I,1,gumbel,0.3,1,15,2,1,1,2,2,0.05,4.8,Supremum,1
1,column,1,I,1,gumbel,0.3,1,15,2,1,1,2,3,0.025,4.8,Supremum,1
1,column,1,I,1,gumbel,0.3,1,15,2,1,1,2,1,0.1,4.9,Euclidean,1
1,column,1,I,1,gumbel,0.3,1,15,2,1,1,2,2,0.05,4.9,Euclidean,1
1,column,1,I,1,gumbel,0.3,1,15,2,1,1,2,3,0.025,4.9,Euclidean,1
1,column,1,I,1,gumbel,0.3,1,15,2,1,1,2,1,0.1,4.9,Supremum,1
1,column,1,I,1,gumbel,0.3,1,15,2,1,1,2,2,0.05,4.9,Supremum,1
1,column,1,I,1,gumbel,0.3,1,15,2,1,1,2,3,0.025,4.9,Supremum,1
1,column,1,I,1,gumbel,0.3,1,15,2,1,1,2,1,0.1,5,Euclidean,1
1,column,1,I,1,gumbel,0.3,1,15,2,1,1,2,2,0.05,5,Euclidean,1
1,column,1,I,1,gumbel,0.3,1,15,2,1,1,2,3,0.025,5,Euclidean,1
1,column,1,I,1,gumbel,0.3,1,15,2,1,1,2,1,0.1,5,Supremum,1
1,column,1,I,1,gumbel,0.3,1,15,2,1,1,2,2,0.05,5,Supremum,1
1,column,1,I,1,gumbel,0.3,1,15,2,1,1,2,3,0.025,5,Supremum,1
1,column,1,I,1,gumbel,0.3,1,15,2,1,1,2,1,0.1,5.1,Euclidean,1
1,column,1,I,1,gumbel,0.3,1,15,2,1,1,2,2,0.05,5.1,Euclidean,1
1,column,1,I,1,gumbel,0.3,1,15,2,1,1,2,3,0.025,5.1,Euclidean,1
1,column,1,I,1,gumbel,0.3,1,15,2,1,1,2,1,0.1,5.1,Supremum,1
1,column,1,I,1,gumbel,0.3,1,15,2,1,1,2,2,0.05,5.1,Supremum,1
1,column,1,I,1,gumbel,0.3,1,15,2,1,1,2,3,0.025,5.1,Supremum,1
1,column,1,I,1,gumbel,0.3,1,15,2,1,1,2,1,0.1,5.2,Euclidean,1
1,column,1,I,1,gumbel,0.3,1,15,2,1,1,2,2,0.05,5.2,Euclidean,1
1,column,1,I,1,gumbel,0.3,1,15,2,1,1,2,3,0.025,5.2,Euclidean,1
1,column,1,I,1,gumbel,0.3,1,15,2,1,1,2,1,0.1,5.2,Supremum,1
1,column,1,I,1,gumbel,0.3,1,15,2,1,1,2,2,0.05,5.2,Supremum,1
1,column,1,I,1,gumbel,0.3,1,15,2,1,1,2,3,0.025,5.2,Supremum,1
1,column,1,I,1,gumbel,0.3,1,15,2,1,1,2,1,0.1,5.3,Euclidean,1
1,column,1,I,1,gumbel,0.3,1,15,2,1,1,2,2,0.05,5.3,Euclidean,1
1,column,1,I,1,gumbel,0.3,1,15,2,1,1,2,3,0.025,5.3,Euclidean,1
1,column,1,I,1,gumbel,0.3,1,15,2,1,1,2,1,0.1,5.3,Supremum,1
1,column,1,I,1,gumbel,0.3,1,15,2,1,1,2,2,0.05,5.3,Supremum,1
1,column,1,I,1,gumbel,0.3,1,15,2,1,1,2,3,0.025,5.3,Supremum,1
1,column,1,I,1,gumbel,0.3,1,15,2,1,1,2,1,0.1,5.4,Euclidean,1
1,column,1,I,1,gumbel,0.3,1,15,2,1,1,2,2,0.05,5.4,Euclidean,1
1,column,1,I,1,gumbel,0.3,1,15,2,1,1,2,3,0.025,5.4,Euclidean,1
1,column,1,I,1,gumbel,0.3,1,15,2,1,1,2,1,0.1,5.4,Supremum,1
1,column,1,I,1,gumbel,0.3,1,15,2,1,1,2,2,0.05,5.4,Supremum,1
1,column,1,I,1,gumbel,0.3,1,15,2,1,1,2,3,0.025,5.4,Supremum,1
1,column,1,I,1,gumbel,0.3,1,15,2,1,1,2,1,0.1,5.5,Euclidean,1
1,column,1,I,1,gumbel,0.3,1,15,2,1,1,2,2,0.05,5.5,Euclidean,1
1,column,1,I,1,gumbel,0.3,1,15,2,1,1,2,3,0.025,5.5,Euclidean,1
1,column,1,I,1,gumbel,0.3,1,15,2,1,1,2,1,0.1,5.5,Supremum,1
1,column,1,I,1,gumbel,0.3,1,15,2,1,1,2,2,0.05,5.5,Supremum,1
1,column,1,I,1,gumbel,0.3,1,15,2,1,1,2,3,0.025,5.5,Supremum,1
1,column,1,I,1,gumbel,0.3,1,15,2,1,1,2,1,0.1,5.6,Euclidean,1
1,column,1,I,1,gumbel,0.3,1,15,2,1,1,2,2,0.05,5.6,Euclidean,1
1,column,1,I,1,gumbel,0.3,1,15,2,1,1,2,3,0.025,5.6,Euclidean,1
1,column,1,I,1,gumbel,0.3,1,15,2,1,1,2,1,0.1,5.6,Supremum,1
1,column,1,I,1,gumbel,0.3,1,15,2,1,1,2,2,0.05,5.6,Supremum,1
1,column,1,I,1,gumbel,0.3,1,15,2,1,1,2,3,0.025,5.6,Supremum,1
1,column,1,I,1,gumbel,0.3,1,15,2,1,1,2,1,0.1,5.7,Euclidean,1
1,column,1,I,1,gumbel,0.3,1,15,2,1,1,2,2,0.05,5.7,Euclidean,1
1,column,1,I,1,gumbel,0.3,1,15,2,1,1,2,3,0.025,5.7,Euclidean,1
1,column,1,I,1,gumbel,0.3,1,15,2,1,1,2,1,0.1,5.7,Supremum,1
1,column,1,I,1,gumbel,0.3,1,15,2,1,1,2,2,0.05,5.7,Supremum,1
1,column,1,I,1,gumbel,0.3,1,15,2,1,1,2,3,0.025,5.7,Supremum,1
1,column,1,I,1,gumbel,0.3,1,15,2,1,1,2,1,0.1,5.8,Euclidean,1
1,column,1,I,1,gumbel,0.3,1,15,2,1,1,2,2,0.05,5.8,Euclidean,1
1,column,1,I,1,gumbel,0.3,1,15,2,1,1,2,3,0.025,5.8,Euclidean,1
1,column,1,I,1,gumbel,0.3,1,15,2,1,1,2,1,0.1,5.8,Supremum,1
1,column,1,I,1,gumbel,0.3,1,15,2,1,1,2,2,0.05,5.8,Supremum,1
1,column,1,I,1,gumbel,0.3,1,15,2,1,1,2,3,0.025,5.8,Supremum,1
1,column,1,I,1,gumbel,0.3,1,15,2,1,1,2,1,0.1,5.9,Euclidean,1
1,column,1,I,1,gumbel,0.3,1,15,2,1,1,2,2,0.05,5.9,Euclidean,1
1,column,1,I,1,gumbel,0.3,1,15,2,1,1,2,3,0.025,5.9,Euclidean,1
1,column,1,I,1,gumbel,0.3,1,15,2,1,1,2,1,0.1,5.9,Supremum,1
1,column,1,I,1,gumbel,0.3,1,15,2,1,1,2,2,0.05,5.9,Supremum,1
1,column,1,I,1,gumbel,0.3,1,15,2,1,1,2,3,0.025,5.9,Supremum,1
1,column,1,I,1,gumbel,0.3,1,15,2,1,1,2,1,0.1,6,Euclidean,1
1,column,1,I,1,gumbel,0.3,1,15,2,1,1,2,2,0.05,6,Euclidean,1
1,column,1,I,1,gumbel,0.3,1,15,2,1,1,2,3,0.025,6,Euclidean,1
1,column,1,I,1,gumbel,0.3,1,15,2,1,1,2,1,0.1,6,Supremum,1
1,column,1,I,1,gumbel,0.3,1,15,2,1,1,2,2,0.05,6,Supremum,1
1,column,1,I,1,gumbel,0.3,1,15,2,1,1,2,3,0.025,6,Supremum,1
1,column,1,I,1,gumbel,0.3,1,15,2,1,1,2,1,0.1,6.1,Euclidean,1
1,column,1,I,1,gumbel,0.3,1,15,2,1,1,2,2,0.05,6.1,Euclidean,1
1,column,1,I,1,gumbel,0.3,1,15,2,1,1,2,3,0.025,6.1,Euclidean,1
1,column,1,I,1,gumbel,0.3,1,15,2,1,1,2,1,0.1,6.1,Supremum,1
1,column,1,I,1,gumbel,0.3,1,15,2,1,1,2,2,0.05,6.1,Supremum,1
1,column,1,I,1,gumbel,0.3,1,15,2,1,1,2,3,0.025,6.1,Supremum,1
1,column,1,I,1,gumbel,0.3,1,15,2,1,1,2,1,0.1,6.2,Euclidean,1
1,column,1,I,1,gumbel,0.3,1,15,2,1,1,2,2,0.05,6.2,Euclidean,1
1,column,1,I,1,gumbel,0.3,1,15,2,1,1,2,3,0.025,6.2,Euclidean,1
1,column,1,I,1,gumbel,0.3,1,15,2,1,1,2,1,0.1,6.2,Supremum,1
1,column,1,I,1,gumbel,0.3,1,15,2,1,1,2,2,0.05,6.2,Supremum,1
1,column,1,I,1,gumbel,0.3,1,15,2,1,1,2,3,0.025,6.2,Supremum,1
1,column,1,I,1,gumbel,0.3,1,15,2,1,1,2,1,0.1,6.3,Euclidean,1
1,column,1,I,1,gumbel,0.3,1,15,2,1,1,2,2,0.05,6.3,Euclidean,1
1,column,1,I,1,gumbel,0.3,1,15,2,1,1,2,3,0.025,6.3,Euclidean,1
1,column,1,I,1,gumbel,0.3,1,15,2,1,1,2,1,0.1,6.3,Supremum,1
1,column,1,I,1,gumbel,0.3,1,15,2,1,1,2,2,0.05,6.3,Supremum,1
1,column,1,I,1,gumbel,0.3,1,15,2,1,1,2,3,0.025,6.3,Supremum,1
1,column,1,I,1,gumbel,0.3,1,15,2,1,1,2,1,0.1,6.4,Euclidean,1
1,column,1,I,1,gumbel,0.3,1,15,2,1,1,2,2,0.05,6.4,Euclidean,1
1,column,1,I,1,gumbel,0.3,1,15,2,1,1,2,3,0.025,6.4,Euclidean,1
1,column,1,I,1,gumbel,0.3,1,15,2,1,1,2,1,0.1,6.4,Supremum,1
1,column,1,I,1,gumbel,0.3,1,15,2,1,1,2,2,0.05,6.4,Supremum,1
1,column,1,I,1,gumbel,0.3,1,15,2,1,1,2,3,0.025,6.4,Supremum,1
1,column,1,I,1,gumbel,0.3,1,15,2,1,1,2,1,0.1,6.5,Euclidean,1
1,column,1,I,1,gumbel,0.3,1,15,2,1,1,2,2,0.05,6.5,Euclidean,1
1,column,1,I,1,gumbel,0.3,1,15,2,1,1,2,3,0.025,6.5,Euclidean,1
1,column,1,I,1,gumbel,0.3,1,15,2,1,1,2,1,0.1,6.5,Supremum,1
1,column,1,I,1,gumbel,0.3,1,15,2,1,1,2,2,0.05,6.5,Supremum,1
1,column,1,I,1,gumbel,0.3,1,15,2,1,1,2,3,0.025,6.5,Supremum,1
1,column,1,I,1,gumbel,0.3,1,15,2,1,1,2,1,0.1,6.6,Euclidean,1
1,column,1,I,1,gumbel,0.3,1,15,2,1,1,2,2,0.05,6.6,Euclidean,1
1,column,1,I,1,gumbel,0.3,1,15,2,1,1,2,3,0.025,6.6,Euclidean,1
1,column,1,I,1,gumbel,0.3,1,15,2,1,1,2,1,0.1,6.6,Supremum,1
1,column,1,I,1,gumbel,0.3,1,15,2,1,1,2,2,0.05,6.6,Supremum,1
1,column,1,I,1,gumbel,0.3,1,15,2,1,1,2,3,0.025,6.6,Supremum,1
1,column,1,I,1,gumbel,0.3,1,15,2,1,1,2,1,0.1,6.7,Euclidean,1
1,column,1,I,1,gumbel,0.3,1,15,2,1,1,2,2,0.05,6.7,Euclidean,1
1,column,1,I,1,gumbel,0.3,1,15,2,1,1,2,3,0.025,6.7,Euclidean,1
1,column,1,I,1,gumbel,0.3,1,15,2,1,1,2,1,0.1,6.7,Supremum,1
1,column,1,I,1,gumbel,0.3,1,15,2,1,1,2,2,0.05,6.7,Supremum,1
1,column,1,I,1,gumbel,0.3,1,15,2,1,1,2,3,0.025,6.7,Supremum,1
1,column,1,I,1,gumbel,0.3,1,15,2,1,1,2,1,0.1,6.8,Euclidean,1
1,column,1,I,1,gumbel,0.3,1,15,2,1,1,2,2,0.05,6.8,Euclidean,1
1,column,1,I,1,gumbel,0.3,1,15,2,1,1,2,3,0.025,6.8,Euclidean,1
1,column,1,I,1,gumbel,0.3,1,15,2,1,1,2,1,0.1,6.8,Supremum,1
1,column,1,I,1,gumbel,0.3,1,15,2,1,1,2,2,0.05,6.8,Supremum,1
1,column,1,I,1,gumbel,0.3,1,15,2,1,1,2,3,0.025,6.8,Supremum,1
1,column,1,I,1,gumbel,0.3,1,15,2,1,1,2,1,0.1,6.9,Euclidean,1
1,column,1,I,1,gumbel,0.3,1,15,2,1,1,2,2,0.05,6.9,Euclidean,1
1,column,1,I,1,gumbel,0.3,1,15,2,1,1,2,3,0.025,6.9,Euclidean,1
1,column,1,I,1,gumbel,0.3,1,15,2,1,1,2,1,0.1,6.9,Supremum,1
1,column,1,I,1,gumbel,0.3,1,15,2,1,1,2,2,0.05,6.9,Supremum,1
1,column,1,I,1,gumbel,0.3,1,15,2,1,1,2,3,0.025,6.9,Supremum,1
1,column,1,I,1,gumbel,0.3,1,15,2,1,1,2,1,0.1,7,Euclidean,1
1,column,1,I,1,gumbel,0.3,1,15,2,1,1,2,2,0.05,7,Euclidean,1
1,column,1,I,1,gumbel,0.3,1,15,2,1,1,2,3,0.025,7,Euclidean,1
1,column,1,I,1,gumbel,0.3,1,15,2,1,1,2,1,0.1,7,Supremum,1
1,column,1,I,1,gumbel,0.3,1,15,2,1,1,2,2,0.05,7,Supremum,1
1,column,1,I,1,gumbel,0.3,1,15,2,1,1,2,3,0.025,7,Supremum,1
1,column,1,I,1,gumbel,0.3,1,15,2,1,1,2,1,0.1,7.1,Euclidean,1
1,column,1,I,1,gumbel,0.3,1,15,2,1,1,2,2,0.05,7.1,Euclidean,1
1,column,1,I,1,gumbel,0.3,1,15,2,1,1,2,3,0.025,7.1,Euclidean,1
1,column,1,I,1,gumbel,0.3,1,15,2,1,1,2,1,0.1,7.1,Supremum,1
1,column,1,I,1,gumbel,0.3,1,15,2,1,1,2,2,0.05,7.1,Supremum,1
1,column,1,I,1,gumbel,0.3,1,15,2,1,1,2,3,0.025,7.1,Supremum,1
1,column,1,I,1,gumbel,0.3,1,15,2,1,1,2,1,0.1,7.2,Euclidean,1
1,column,1,I,1,gumbel,0.3,1,15,2,1,1,2,2,0.05,7.2,Euclidean,1
1,column,1,I,1,gumbel,0.3,1,15,2,1,1,2,3,0.025,7.2,Euclidean,1
1,column,1,I,1,gumbel,0.3,1,15,2,1,1,2,1,0.1,7.2,Supremum,1
1,column,1,I,1,gumbel,0.3,1,15,2,1,1,2,2,0.05,7.2,Supremum,1
1,column,1,I,1,gumbel,0.3,1,15,2,1,1,2,3,0.025,7.2,Supremum,1
1,column,1,I,1,gumbel,0.3,1,15,2,1,1,2,1,0.1,7.3,Euclidean,1
1,column,1,I,1,gumbel,0.3,1,15,2,1,1,2,2,0.05,7.3,Euclidean,1
1,column,1,I,1,gumbel,0.3,1,15,2,1,1,2,3,0.025,7.3,Euclidean,1
1,column,1,I,1,gumbel,0.3,1,15,2,1,1,2,1,0.1,7.3,Supremum,1
1,column,1,I,1,gumbel,0.3,1,15,2,1,1,2,2,0.05,7.3,Supremum,1
1,column,1,I,1,gumbel,0.3,1,15,2,1,1,2,3,0.025,7.3,Supremum,1
1,column,1,I,1,gumbel,0.3,1,15,2,1,1,2,1,0.1,7.4,Euclidean,1
1,column,1,I,1,gumbel,0.3,1,15,2,1,1,2,2,0.05,7.4,Euclidean,1
1,column,1,I,1,gumbel,0.3,1,15,2,1,1,2,3,0.025,7.4,Euclidean,1
1,column,1,I,1,gumbel,0.3,1,15,2,1,1,2,1,0.1,7.4,Supremum,1
1,column,1,I,1,gumbel,0.3,1,15,2,1,1,2,2,0.05,7.4,Supremum,1
1,column,1,I,1,gumbel,0.3,1,15,2,1,1,2,3,0.025,7.4,Supremum,1
1,column,1,I,1,gumbel,0.3,1,15,2,1,1,2,1,0.1,7.5,Euclidean,1
1,column,1,I,1,gumbel,0.3,1,15,2,1,1,2,2,0.05,7.5,Euclidean,1
1,column,1,I,1,gumbel,0.3,1,15,2,1,1,2,3,0.025,7.5,Euclidean,1
1,column,1,I,1,gumbel,0.3,1,15,2,1,1,2,1,0.1,7.5,Supremum,1
1,column,1,I,1,gumbel,0.3,1,15,2,1,1,2,2,0.05,7.5,Supremum,1
1,column,1,I,1,gumbel,0.3,1,15,2,1,1,2,3,0.025,7.5,Supremum,1
1,column,2,Sh,1,gumbel,0.3,1,15,2,2,2,2,1,0.1,0,Euclidean,0.1042
1,column,2,Sh,1,gumbel,0.3,1,15,2,2,2,2,2,0.05,0,Euclidean,0.0526
1,column,2,Sh,1,gumbel,0.3,1,15,2,2,2,2,3,0.025,0,Euclidean,0.029
1,column,2,Sh,1,gumbel,0.3,1,15,2,2,2,2,1,0.1,0,Supremum,0.1008
1,column,2,Sh,1,gumbel,0.3,1,15,2,2,2,2,2,0.05,0,Supremum,0.051
1,column,2,Sh,1,gumbel,0.3,1,15,2,2,2,2,3,0.025,0,Supremum,0.028
1,column,2,Sh,1,gumbel,0.3,1,15,2,2,2,2,1,0.1,0.1,Euclidean,0.1072
1,column,2,Sh,1,gumbel,0.3,1,15,2,2,2,2,2,0.05,0.1,Euclidean,0.0536
1,column,2,Sh,1,gumbel,0.3,1,15,2,2,2,2,3,0.025,0.1,Euclidean,0.0294
1,column,2,Sh,1,gumbel,0.3,1,15,2,2,2,2,1,0.1,0.1,Supremum,0.1004
1,column,2,Sh,1,gumbel,0.3,1,15,2,2,2,2,2,0.05,0.1,Supremum,0.0512
1,column,2,Sh,1,gumbel,0.3,1,15,2,2,2,2,3,0.025,0.1,Supremum,0.0272
1,column,2,Sh,1,gumbel,0.3,1,15,2,2,2,2,1,0.1,0.2,Euclidean,0.1154
1,column,2,Sh,1,gumbel,0.3,1,15,2,2,2,2,2,0.05,0.2,Euclidean,0.061
1,column,2,Sh,1,gumbel,0.3,1,15,2,2,2,2,3,0.025,0.2,Euclidean,0.0324
1,column,2,Sh,1,gumbel,0.3,1,15,2,2,2,2,1,0.1,0.2,Supremum,0.1058
1,column,2,Sh,1,gumbel,0.3,1,15,2,2,2,2,2,0.05,0.2,Supremum,0.053
1,column,2,Sh,1,gumbel,0.3,1,15,2,2,2,2,3,0.025,0.2,Supremum,0.0286
1,column,2,Sh,1,gumbel,0.3,1,15,2,2,2,2,1,0.1,0.3,Euclidean,0.1292
1,column,2,Sh,1,gumbel,0.3,1,15,2,2,2,2,2,0.05,0.3,Euclidean,0.0714
1,column,2,Sh,1,gumbel,0.3,1,15,2,2,2,2,3,0.025,0.3,Euclidean,0.0374
1,column,2,Sh,1,gumbel,0.3,1,15,2,2,2,2,1,0.1,0.3,Supremum,0.1112
1,column,2,Sh,1,gumbel,0.3,1,15,2,2,2,2,2,0.05,0.3,Supremum,0.0554
1,column,2,Sh,1,gumbel,0.3,1,15,2,2,2,2,3,0.025,0.3,Supremum,0.0294
1,column,2,Sh,1,gumbel,0.3,1,15,2,2,2,2,1,0.1,0.4,Euclidean,0.1514
1,column,2,Sh,1,gumbel,0.3,1,15,2,2,2,2,2,0.05,0.4,Euclidean,0.0862
1,column,2,Sh,1,gumbel,0.3,1,15,2,2,2,2,3,0.025,0.4,Euclidean,0.0486
1,column,2,Sh,1,gumbel,0.3,1,15,2,2,2,2,1,0.1,0.4,Supremum,0.1178
1,column,2,Sh,1,gumbel,0.3,1,15,2,2,2,2,2,0.05,0.4,Supremum,0.0614
1,column,2,Sh,1,gumbel,0.3,1,15,2,2,2,2,3,0.025,0.4,Supremum,0.0312
1,column,2,Sh,1,gumbel,0.3,1,15,2,2,2,2,1,0.1,0.5,Euclidean,0.1836
1,column,2,Sh,1,gumbel,0.3,1,15,2,2,2,2,2,0.05,0.5,Euclidean,0.1082
1,column,2,Sh,1,gumbel,0.3,1,15,2,2,2,2,3,0.025,0.5,Euclidean,0.0642
1,column,2,Sh,1,gumbel,0.3,1,15,2,2,2,2,1,0.1,0.5,Supremum,0.1272
1,column,2,Sh,1,gumbel,0.3,1,15,2,2,2,2,2,0.05,0.5,Supremum,0.0676
