n,d,tau,S,Sh,norm,dtau,dtau_type,distribution,rejection_rate,pvalue_NA_rate,N,psd_rate,pd_rate
50,50,0,Sh,SbJ,Supremum,0.1,single,normal,2.64,0,2500,,1
50,50,0,I,SbJ,Supremum,0.1,single,normal,2.76,0,2500,,1
100,50,0,Sh,SbJ,Euclidean,0.1,column,normal,7.44,0,2500,,1
100,50,0,I,SbJ,Euclidean,0.1,column,normal,41.12,0,2500,,1
100,50,0,Sh,SbJ,Supremum,0.1,column,normal,5.36,0,2500,,1
100,50,0,I,SbJ,Supremum,0.1,column,normal,22.44,0,2500,,1
150,50,0,Sh,SbJ,Euclidean,0.1,single,normal,4.92,0,2500,,1
150,50,0,I,SbJ,Euclidean,0.1,single,normal,4.68,0,2500,,1
150,50,0,Sh,SbJ,Supremum,0.1,single,normal,5.52,0,2500,,1
150,50,0,I,SbJ,Supremum,0.1,single,normal,5.6,0,2500,,1
150,50,0.3,Sh,SbJ,Euclidean,0.2,column,normal,59.28,0,2500,,1
150,50,0.3,I,SbJ,Euclidean,0.2,column,normal,100,0,2500,,1
150,50,0.3,Sh,SbJ,Supremum,0.2,column,normal,58.44,0,2500,,1
150,50,0.3,I,SbJ,Supremum,0.2,column,normal,100,0,2500,,1
100,50,0.6,Sh,SbJ,Euclidean,0.1,column,normal,0.72,0,2500,,1
100,50,0.6,I,SbJ,Euclidean,0.1,column,normal,88,0,2500,,1
100,50,0.6,Sh,SbJ,Supremum,0.1,column,normal,14.28,0,2500,,1
100,50,0.6,I,SbJ,Supremum,0.1,column,normal,95.84,0,2500,,1
150,100,0.3,Sh,SbJ,Euclidean,0.1,single,normal,1.08,0,2500,,1
150,100,0.3,I,SbJ,Euclidean,0.1,single,normal,3.24,0,2500,,1
150,100,0.3,Sh,SbJ,Supremum,0.1,single,normal,9.88,0,2500,,1
150,100,0.3,I,SbJ,Supremum,0.1,single,normal,6.6,0,2500,,1
150,100,0.6,Sh,SbJ,Euclidean,0.2,single,normal,0.48,0,2500,,1
150,100,0.6,I,SbJ,Euclidean,0.2,single,normal,1.96,0,2500,,1
150,100,0.6,Sh,SbJ,Supremum,0.2,single,normal,100,0,2500,,1
150,100,0.6,I,SbJ,Supremum,0.2,single,normal,100,0,2500,,1
150,100,0.6,Sh,SbJ,Euclidean,0.1,column,normal,0.08,0,2500,,1
150,100,0.6,I,SbJ,Euclidean,0.1,column,normal,95.12,0,2500,,1
150,100,0.6,Sh,SbJ,Supremum,0.1,column,normal,12.24,0,2500,,1
150,100,0.6,I,SbJ,Supremum,0.1,column,normal,99.56,0,2500,,1
150,100,0.3,Sh,SbJ,Euclidean,0,none,normal,0.88,0,2500,,1
150,100,0.3,I,SbJ,Euclidean,0,none,normal,4.08,0,2500,,1
150,100,0.3,Sh,SbJ,Supremum,0,none,normal,5.44,0,2500,,1
150,100,0.3,I,SbJ,Supremum,0,none,normal,5.96,0,2500,,1
150,100,0,Sh,SbJ,Euclidean,0.2,single,normal,4.76,0,2500,,1
150,100,0,I,SbJ,Euclidean,0.2,single,normal,4.72,0,2500,,1
150,100,0,Sh,SbJ,Supremum,0.2,single,normal,22.84,0,2500,,1
150,100,0,I,SbJ,Supremum,0.2,single,normal,23,0,2500,,1
150,100,0.3,Sh,SbJ,Euclidean,0.2,column,normal,6.12,0,2500,,1
150,100,0.3,I,SbJ,Euclidean,0.2,column,normal,99.68,0,2500,,1
150,100,0.3,Sh,SbJ,Supremum,0.2,column,normal,31.48,0,2500,,1
150,100,0.3,I,SbJ,Supremum,0.2,column,normal,99.96,0,2500,,1
150,100,0.6,Sh,SbJ,Euclidean,0,none,normal,0,0,2500,,1
150,100,0.6,I,SbJ,Euclidean,0,none,normal,1.28,0,2500,,1
150,100,0.6,Sh,SbJ,Supremum,0,none,normal,4.68,0,2500,,1
150,100,0.6,I,SbJ,Supremum,0,none,normal,4.84,0,2500,,1
150,100,0,Sh,SbJ,Euclidean,0.2,column,normal,10.84,0,2500,,1
150,100,0,I,SbJ,Euclidean,0.2,column,normal,98.64,0,2500,,1
150,100,0,Sh,SbJ,Supremum,0.2,column,normal,16.44,0,2500,,1
150,100,0,I,SbJ,Supremum,0.2,column,normal,99.16,0,2500,,1
150,100,0,Sh,SbJ,Euclidean,0.1,column,normal,5.68,0,2500,,1
150,100,0,I,SbJ,Euclidean,0.1,column,normal,52.2,0,2500,,1
150,100,0,Sh,SbJ,Supremum,0.1,column,normal,5.64,0,2500,,1
150,100,0,I,SbJ,Supremum,0.1,column,normal,36.24,0,2500,,1
150,100,0.6,Sh,SbJ,Euclidean,0.2,column,normal,60.92,0,2500,,1
150,100,0.6,I,SbJ,Euclidean,0.2,column,normal,100,0,2500,,1
150,100,0.6,Sh,SbJ,Supremum,0.2,column,normal,99.24,0,2500,,1
150,100,0.6,I,SbJ,Supremum,0.2,column,normal,100,0,2500,,1
150,100,0.6,Sh,SbJ,Euclidean,0.1,single,normal,0,0,2500,,1
150,100,0.6,I,SbJ,Euclidean,0.1,single,normal,1.92,0,2500,,1
150,100,0.6,Sh,SbJ,Supremum,0.1,single,normal,74.04,0,2500,,1
150,100,0.6,I,SbJ,Supremum,0.1,single,normal,25.96,0,2500,,1
150,100,0,Sh,SbJ,Euclidean,0.1,single,normal,4.32,0,2500,,1
150,100,0,I,SbJ,Euclidean,0.1,single,normal,4.44,0,2500,,1
150,100,0,Sh,SbJ,Supremum,0.1,single,normal,4.28,0,2500,,1
150,100,0,I,SbJ,Supremum,0.1,single,normal,4.44,0,2500,,1
150,100,0.3,Sh,SbJ,Euclidean,0.2,single,normal,2.12,0,2500,,1
150,100,0.3,I,SbJ,Euclidean,0.2,single,normal,4.44,0,2500,,1
150,100,0.3,Sh,SbJ,Supremum,0.2,single,normal,88.72,0,2500,,1
150,100,0.3,I,SbJ,Supremum,0.2,single,normal,54.4,0,2500,,1
150,100,0,Sh,SbJ,Euclidean,0,none,normal,4.08,0,2500,,1
150,100,0,I,SbJ,Euclidean,0,none,normal,4.24,0,2500,,1
150,100,0,Sh,SbJ,Supremum,0,none,normal,4.4,0,2500,,1
150,100,0,I,SbJ,Supremum,0,none,normal,4.64,0,2500,,1
150,100,0.3,Sh,SbJ,Euclidean,0.1,column,normal,0.76,0,2500,,1
150,100,0.3,I,SbJ,Euclidean,0.1,column,normal,44.68,0,2500,,1
150,100,0.3,Sh,SbJ,Supremum,0.1,column,normal,6.4,0,2500,,1
150,100,0.3,I,SbJ,Supremum,0.1,column,normal,67.12,0,2500,,1
100,100,0.6,Sh,SbJ,Euclidean,0,none,normal,0,0,2500,,1
100,100,0.6,I,SbJ,Euclidean,0,none,normal,0.72,0,2500,,1
100,100,0.6,Sh,SbJ,Supremum,0,none,normal,4.88,0,2500,,1
100,100,0.6,I,SbJ,Supremum,0,none,normal,5.24,0,2500,,1
100,100,0.3,Sh,SbJ,Euclidean,0,none,normal,0.32,0,2500,,1
100,100,0.3,I,SbJ,Euclidean,0,none,normal,3.4,0,2500,,1
100,100,0.3,Sh,SbJ,Supremum,0,none,normal,4.32,0,2500,,1
100,100,0.3,I,SbJ,Supremum,0,none,normal,6.36,0,2500,,1
50,100,0.3,Sh,SbJ,Euclidean,0.1,single,normal,0.12,0,2500,,1
50,100,0.3,I,SbJ,Euclidean,0.1,single,normal,2.36,0,2500,,1
50,100,0.3,Sh,SbJ,Supremum,0.1,single,normal,4.24,0,2500,,1
50,100,0.3,I,SbJ,Supremum,0.1,single,normal,6.2,0,2500,,1
100,100,0.6,Sh,SbJ,Euclidean,0.2,column,normal,1.2,0,2500,,1
100,100,0.6,I,SbJ,Euclidean,0.2,column,normal,100,0,2500,,1
100,100,0.6,Sh,SbJ,Supremum,0.2,column,normal,84.4,0,2500,,1
100,100,0.6,I,SbJ,Supremum,0.2,column,normal,100,0,2500,,1
100,100,0,Sh,SbJ,Euclidean,0.1,column,normal,3.12,0,2500,,1
100,100,0,I,SbJ,Euclidean,0.1,column,normal,30.72,0,2500,,1
100,100,0,Sh,SbJ,Supremum,0.1,column,normal,5.24,0,2500,,1
100,100,0,I,SbJ,Supremum,0.1,column,normal,19.48,0,2500,,1
100,100,0,Sh,SbJ,Euclidean,0,none,normal,3.64,0,2500,,1
100,100,0,I,SbJ,Euclidean,0,none,normal,3.72,0,2500,,1
100,100,0,Sh,SbJ,Supremum,0,none,normal,3.48,0,2500,,1
100,100,0,I,SbJ,Supremum,0,none,normal,3.48,0,2500,,1
50,100,0.3,Sh,SbJ,Euclidean,0.1,column,normal,0,0,2500,,1
50,100,0.3,I,SbJ,Euclidean,0.1,column,normal,7.96,0,2500,,1
50,100,0.3,Sh,SbJ,Supremum,0.1,column,normal,4.88,0,2500,,1
50,100,0.3,I,SbJ,Supremum,0.1,column,normal,22.88,0,2500,,1
100,100,0.6,Sh,SbJ,Euclidean,0.2,single,normal,0,0,2500,,1
100,100,0.6,I,SbJ,Euclidean,0.2,single,normal,0.88,0,2500,,1
100,100,0.6,Sh,SbJ,Supremum,0.2,single,normal,100,0,2500,,1
100,100,0.6,I,SbJ,Supremum,0.2,single,normal,99.44,0,2500,,1
50,100,0.6,Sh,SbJ,Euclidean,0.2,column,normal,0,0,2500,,1
50,100,0.6,I,SbJ,Euclidean,0.2,column,normal,97.32,0,2500,,1
50,100,0.6,Sh,SbJ,Supremum,0.2,column,normal,20.24,0,2500,,1
50,100,0.6,I,SbJ,Supremum,0.2,column,normal,99.88,0,2500,,1
100,100,0,Sh,SbJ,Euclidean,0.2,single,normal,4.12,0,2500,,1
100,100,0,I,SbJ,Euclidean,0.2,single,normal,4.04,0,2500,,1
100,100,0,Sh,SbJ,Supremum,0.2,single,normal,9.24,0,2500,,1
100,100,0,I,SbJ,Supremum,0.2,single,normal,9.32,0,2500,,1
50,100,0,Sh,SbJ,Euclidean,0.1,single,normal,3.44,0,2500,,1
50,100,0,I,SbJ,Euclidean,0.1,single,normal,3.52,0,2500,,1
50,100,0,Sh,SbJ,Supremum,0.1,single,normal,2.28,0,2500,,1
50,100,0,I,SbJ,Supremum,0.1,single,normal,2.36,0,2500,,1
100,100,0.6,Sh,SbJ,Euclidean,0.1,single,normal,0,0,2500,,1
100,100,0.6,I,SbJ,Euclidean,0.1,single,normal,0.92,0,2500,,1
100,100,0.6,Sh,SbJ,Supremum,0.1,single,normal,37.68,0,2500,,1
100,100,0.6,I,SbJ,Supremum,0.1,single,normal,7.8,0,2500,,1
100,100,0,Sh,SbJ,Euclidean,0.1,single,normal,2.96,0,2500,,1
100,100,0,I,SbJ,Euclidean,0.1,single,normal,3.08,0,2500,,1
100,100,0,Sh,SbJ,Supremum,0.1,single,normal,3.8,0,2500,,1
100,100,0,I,SbJ,Supremum,0.1,single,normal,3.96,0,2500,,1
50,100,0,Sh,SbJ,Euclidean,0.1,column,normal,2.2,0,2500,,1
50,100,0,I,SbJ,Euclidean,0.1,column,normal,13.52,0,2500,,1
50,100,0,Sh,SbJ,Supremum,0.1,column,normal,3.52,0,2500,,1
50,100,0,I,SbJ,Supremum,0.1,column,normal,7.76,0,2500,,1
100,100,0.3,Sh,SbJ,Euclidean,0.1,column,normal,0.12,0,2500,,1
100,100,0.3,I,SbJ,Euclidean,0.1,column,normal,26.2,0,2500,,1
100,100,0.3,Sh,SbJ,Supremum,0.1,column,normal,5.88,0,2500,,1
100,100,0.3,I,SbJ,Supremum,0.1,column,normal,45.68,0,2500,,1
50,100,0,Sh,SbJ,Euclidean,0.2,column,normal,0.84,0,2500,,1
50,100,0,I,SbJ,Euclidean,0.2,column,normal,47.64,0,2500,,1
50,100,0,Sh,SbJ,Supremum,0.2,column,normal,7.32,0,2500,,1
50,100,0,I,SbJ,Supremum,0.2,column,normal,55.64,0,2500,,1
50,100,0.3,Sh,SbJ,Euclidean,0.2,single,normal,0.08,0,2500,,1
50,100,0.3,I,SbJ,Euclidean,0.2,single,normal,2.2,0,2500,,1
50,100,0.3,Sh,SbJ,Supremum,0.2,single,normal,13.08,0,2500,,1
50,100,0.3,I,SbJ,Supremum,0.2,single,normal,6.96,0,2500,,1
50,100,0.6,Sh,SbJ,Euclidean,0.1,column,normal,0,0,2500,,1
50,100,0.6,I,SbJ,Euclidean,0.1,column,normal,11.48,0,2500,,1
50,100,0.6,Sh,SbJ,Supremum,0.1,column,normal,3.28,0,2500,,1
50,100,0.6,I,SbJ,Supremum,0.1,column,normal,59.72,0,2500,,1
100,100,0.6,Sh,SbJ,Euclidean,0.1,column,normal,0,0,2500,,1
100,100,0.6,I,SbJ,Euclidean,0.1,column,normal,68.36,0,2500,,1
100,100,0.6,Sh,SbJ,Supremum,0.1,column,normal,6.64,0,2500,,1
100,100,0.6,I,SbJ,Supremum,0.1,column,normal,94.76,0,2500,,1
100,100,0.3,Sh,SbJ,Euclidean,0.1,single,normal,0.44,0,2500,,1
100,100,0.3,I,SbJ,Euclidean,0.1,single,normal,3.84,0,2500,,1
100,100,0.3,Sh,SbJ,Supremum,0.1,single,normal,5.6,0,2500,,1
100,100,0.3,I,SbJ,Supremum,0.1,single,normal,5.48,0,2500,,1
100,100,0.3,Sh,SbJ,Euclidean,0.2,single,normal,0.76,0,2500,,1
100,100,0.3,I,SbJ,Euclidean,0.2,single,normal,3.24,0,2500,,1
100,100,0.3,Sh,SbJ,Supremum,0.2,single,normal,57.72,0,2500,,1
100,100,0.3,I,SbJ,Supremum,0.2,single,normal,21.32,0,2500,,1
100,100,0,Sh,SbJ,Euclidean,0.2,column,normal,4.72,0,2500,,1
100,100,0,I,SbJ,Euclidean,0.2,column,normal,87.36,0,2500,,1
100,100,0,Sh,SbJ,Supremum,0.2,column,normal,9.52,0,2500,,1
100,100,0,I,SbJ,Supremum,0.2,column,normal,92,0,2500,,1
100,100,0.3,Sh,SbJ,Euclidean,0.2,column,normal,0.4,0,2500,,1
100,100,0.3,I,SbJ,Euclidean,0.2,column,normal,95.28,0,2500,,1
100,100,0.3,Sh,SbJ,Supremum,0.2,column,normal,16.72,0,2500,,1
100,100,0.3,I,SbJ,Supremum,0.2,column,normal,99.4,0,2500,,1
50,100,0.6,Sh,SbJ,Euclidean,0.1,single,normal,0,0,2500,,1
50,100,0.6,I,SbJ,Euclidean,0.1,single,normal,0.2,0,2500,,1
50,100,0.6,Sh,SbJ,Supremum,0.1,single,normal,8.24,0,2500,,1
50,100,0.6,I,SbJ,Supremum,0.1,single,normal,5,0,2500,,1
50,100,0.6,Sh,SbJ,Euclidean,0.2,single,normal,0,0,2500,,1
50,100,0.6,I,SbJ,Euclidean,0.2,single,normal,0.16,0,2500,,1
50,100,0.6,Sh,SbJ,Supremum,0.2,single,normal,81.52,0,2500,,1
50,100,0.6,I,SbJ,Supremum,0.2,single,normal,28.24,0,2500,,1
50,100,0,Sh,SbJ,Euclidean,0.2,single,normal,3.56,0,2500,,1
50,100,0,I,SbJ,Euclidean,0.2,single,normal,3.44,0,2500,,1
50,100,0,Sh,SbJ,Supremum,0.2,single,normal,2.84,0,2500,,1
50,100,0,I,SbJ,Supremum,0.2,single,normal,2.88,0,2500,,1
50,100,0,Sh,SbJ,Euclidean,0,none,normal,2.88,0,2500,,1
50,100,0,I,SbJ,Euclidean,0,none,normal,2.88,0,2500,,1
50,100,0,Sh,SbJ,Supremum,0,none,normal,2.4,0,2500,,1
50,100,0,I,SbJ,Supremum,0,none,normal,2.4,0,2500,,1
50,100,0.3,Sh,SbJ,Euclidean,0,none,normal,0,0,2500,,1
50,100,0.3,I,SbJ,Euclidean,0,none,normal,2.48,0,2500,,1
50,100,0.3,Sh,SbJ,Supremum,0,none,normal,4.76,0,2500,,1
50,100,0.3,I,SbJ,Supremum,0,none,normal,6.4,0,2500,,1
50,100,0.6,Sh,SbJ,Euclidean,0,none,normal,0,0,2500,,1
50,100,0.6,I,SbJ,Euclidean,0,none,normal,0.4,0,2500,,1
50,100,0.6,Sh,SbJ,Supremum,0,none,normal,4.2,0,2500,,1
50,100,0.6,I,SbJ,Supremum,0,none,normal,5.64,0,2500,,1
50,100,0.3,Sh,SbJ,Euclidean,0.2,column,normal,0,0,2500,,1
50,100,0.3,I,SbJ,Euclidean,0.2,column,normal,53.12,0,2500,,1
50,100,0.3,Sh,SbJ,Supremum,0.2,column,normal,7.2,0,2500,,1
50,100,0.3,I,SbJ,Supremum,0.2,column,normal,85.24,0,2500,,1
250,15,0.3,Sh,ShP,Euclidean,0.1,column,normal,99.88,0,2500,1,1
250,15,0.3,Sh,ShP,Supremum,0.1,column,normal,84.64,0,2500,1,1
250,15,0.3,I,ShP,Euclidean,0.1,column,normal,94.88,0,2500,1,1
250,15,0.3,I,ShP,Supremum,0.1,column,normal,89.76,0,2500,1,1
250,15,0.3,Sh,SbP,Euclidean,0.1,column,normal,66.64,0,2500,1,1
250,15,0.3,Sh,SbP,Supremum,0.1,column,normal,38.76,0,2500,1,1
250,15,0.3,I,SbP,Euclidean,0.1,column,normal,95.32,0,2500,1,1
250,15,0.3,I,SbP,Supremum,0.1,column,normal,90.08,0,2500,1,1
250,15,0.3,Sh,ShJ,Euclidean,0.1,column,normal,99.68,0,2500,1,1
250,15,0.3,Sh,ShJ,Supremum,0.1,column,normal,75.88,0,2500,1,1
250,15,0.3,I,ShJ,Euclidean,0.1,column,normal,94,0,2500,1,1
250,15,0.3,I,ShJ,Supremum,0.1,column,normal,88.68,0,2500,1,1
250,15,0.3,Sh,SbJ,Euclidean,0.1,column,normal,66.76,0,2500,1,1
250,15,0.3,Sh,SbJ,Supremum,0.1,column,normal,39.52,0,2500,1,1
250,15,0.3,I,SbJ,Euclidean,0.1,column,normal,95.2,0,2500,1,1
250,15,0.3,I,SbJ,Supremum,0.1,column,normal,90.16,0,2500,1,1
150,5,0.6,Sh,ShP,Euclidean,0.1,column,normal,95.36,0,2500,1,1
150,5,0.6,Sh,ShP,Supremum,0.1,column,normal,81.72,0,2500,1,1
150,5,0.6,I,ShP,Euclidean,0.1,column,normal,99.4,0,2500,1,1
150,5,0.6,I,ShP,Supremum,0.1,column,normal,95.44,0,2500,1,1
150,5,0.6,Sh,SbP,Euclidean,0.1,column,normal,97.6,0,2500,1,1
150,5,0.6,Sh,SbP,Supremum,0.1,column,normal,80.76,0,2500,1,1
150,5,0.6,I,SbP,Euclidean,0.1,column,normal,99.36,0,2500,1,1
150,5,0.6,I,SbP,Supremum,0.1,column,normal,94.04,0,2500,1,1
150,5,0.6,Sh,ShJ,Euclidean,0.1,column,normal,93.2,0,2500,1,1
150,5,0.6,Sh,ShJ,Supremum,0.1,column,normal,75.96,0,2500,1,1
150,5,0.6,I,ShJ,Euclidean,0.1,column,normal,99.16,0,5000,,
150,5,0.6,I,ShJ,Supremum,0.1,column,normal,93.4,0,5000,,
150,5,0.6,Sh,SbJ,Euclidean,0.1,column,normal,97.72,0,2500,1,1
150,5,0.6,Sh,SbJ,Supremum,0.1,column,normal,85.56,0,2500,1,1
150,5,0.6,I,SbJ,Euclidean,0.1,column,normal,99.28,0,2500,1,1
150,5,0.6,I,SbJ,Supremum,0.1,column,normal,94.36,0,2500,1,1
150,15,0.3,Sh,ShP,Euclidean,0.2,column,normal,100,0,2500,0,0
150,15,0.3,Sh,ShP,Supremum,0.2,column,normal,100,0,2500,0,0
150,15,0.3,I,ShP,Euclidean,0.2,column,normal,100,0,2500,0,0
150,15,0.3,I,ShP,Supremum,0.2,column,normal,99.96,0,2500,0,0
150,15,0.3,Sh,SbP,Euclidean,0.2,column,normal,99.16,0,2500,1,1
150,15,0.3,Sh,SbP,Supremum,0.2,column,normal,89.48,0,2500,1,1
150,15,0.3,I,SbP,Euclidean,0.2,column,normal,100,0,2500,1,1
150,15,0.3,I,SbP,Supremum,0.2,column,normal,100,0,2500,1,1
150,15,0.3,Sh,ShJ,Euclidean,0.2,column,normal,100,0,2500,1,1
150,15,0.3,Sh,ShJ,Supremum,0.2,column,normal,99.88,0,2500,1,1
150,15,0.3,I,ShJ,Euclidean,0.2,column,normal,100,0,5000,,
150,15,0.3,I,ShJ,Supremum,0.2,column,normal,99.96,0,5000,,
150,15,0.3,Sh,SbJ,Euclidean,0.2,column,normal,99.24,0,2500,1,1
150,15,0.3,Sh,SbJ,Supremum,0.2,column,normal,92.04,0,2500,1,1
150,15,0.3,I,SbJ,Euclidean,0.2,column,normal,100,0,2500,1,1
150,15,0.3,I,SbJ,Supremum,0.2,column,normal,100,0,2500,1,1
250,5,0.6,Sh,ShP,Euclidean,0.1,single,normal,99.44,0,2500,1,1
250,5,0.6,Sh,ShP,Supremum,0.1,single,normal,99.52,0,2500,1,1
250,5,0.6,I,ShP,Euclidean,0.1,single,normal,97.52,0,2500,1,1
250,5,0.6,I,ShP,Supremum,0.1,single,normal,99.48,0,2500,1,1
250,5,0.6,Sh,SbP,Euclidean,0.1,single,normal,99.4,0,2500,1,1
250,5,0.6,Sh,SbP,Supremum,0.1,single,normal,99.8,0,2500,1,1
250,5,0.6,I,SbP,Euclidean,0.1,single,normal,97.6,0,2500,1,1
250,5,0.6,I,SbP,Supremum,0.1,single,normal,99.44,0,2500,1,1
250,5,0.6,Sh,ShJ,Euclidean,0.1,single,normal,99.24,0,2500,1,1
250,5,0.6,Sh,ShJ,Supremum,0.1,single,normal,99.44,0,2500,1,1
250,5,0.6,I,ShJ,Euclidean,0.1,single,normal,97.08,0,2500,1,1
250,5,0.6,I,ShJ,Supremum,0.1,single,normal,99.36,0,2500,1,1
250,5,0.6,Sh,SbJ,Euclidean,0.1,single,normal,99.4,0,2500,1,1
250,5,0.6,Sh,SbJ,Supremum,0.1,single,normal,99.76,0,2500,1,1
250,5,0.6,I,SbJ,Euclidean,0.1,single,normal,97.24,0,2500,1,1
250,5,0.6,I,SbJ,Supremum,0.1,single,normal,99.4,0,2500,1,1
50,15,0.6,Sh,ShP,Euclidean,0.1,column,normal,77.52,0,2500,0,0
50,15,0.6,Sh,ShP,Supremum,0.1,column,normal,61.32,0,2500,0,0
50,15,0.6,I,ShP,Euclidean,0.1,column,normal,54.48,0,2500,0,0
50,15,0.6,I,ShP,Supremum,0.1,column,normal,52.36,0,2500,0,0
50,15,0.6,Sh,SbP,Euclidean,0.1,column,normal,29.08,0,2500,1,1
50,15,0.6,Sh,SbP,Supremum,0.1,column,normal,19.4,0,2500,1,1
50,15,0.6,I,SbP,Euclidean,0.1,column,normal,68.48,0,2500,1,1
50,15,0.6,I,SbP,Supremum,0.1,column,normal,62.84,0,2500,1,1
50,15,0.6,Sh,ShJ,Euclidean,0.1,column,normal,65.36,0,2500,1,0
50,15,0.6,Sh,ShJ,Supremum,0.1,column,normal,48.68,0,2500,1,0
50,15,0.6,I,ShJ,Euclidean,0.1,column,normal,37.46,0,5000,,
50,15,0.6,I,ShJ,Supremum,0.1,column,normal,39.3,0,5000,,
50,15,0.6,Sh,SbJ,Euclidean,0.1,column,normal,13.16,0,2500,1,1
50,15,0.6,Sh,SbJ,Supremum,0.1,column,normal,13.72,0,2500,1,1
50,15,0.6,I,SbJ,Euclidean,0.1,column,normal,57.96,0,2500,1,1
50,15,0.6,I,SbJ,Supremum,0.1,column,normal,54.56,0,2500,1,1
50,5,0,Sh,ShP,Euclidean,0,none,normal,39.52,0,2500,1,1
50,5,0,Sh,ShP,Supremum,0,none,normal,31.12,0,2500,1,1
50,5,0,I,ShP,Euclidean,0,none,normal,5.44,0,2500,1,1
50,5,0,I,ShP,Supremum,0,none,normal,7.2,0,2500,1,1
50,5,0,Sh,SbP,Euclidean,0,none,normal,3.32,0,2500,1,1
50,5,0,Sh,SbP,Supremum,0,none,normal,4.4,0,2500,1,1
50,5,0,I,SbP,Euclidean,0,none,normal,3.52,0,2500,1,1
50,5,0,I,SbP,Supremum,0,none,normal,4.36,0,2500,1,1
50,5,0,Sh,ShJ,Euclidean,0,none,normal,30.16,0,2500,1,1
50,5,0,Sh,ShJ,Supremum,0,none,normal,24,0,2500,1,1
50,5,0,I,ShJ,Euclidean,0,none,normal,2.84,0,5000,,
50,5,0,I,ShJ,Supremum,0,none,normal,4.22,0,5000,,
50,5,0,Sh,SbJ,Euclidean,0,none,normal,5.4,0,2500,1,1
50,5,0,Sh,SbJ,Supremum,0,none,normal,5.68,0,2500,1,1
50,5,0,I,SbJ,Euclidean,0,none,normal,5.4,0,2500,1,1
50,5,0,I,SbJ,Supremum,0,none,normal,5.36,0,2500,1,1
100,15,0,Sh,ShP,Euclidean,0.1,single,normal,100,0,2500,0,0
100,15,0,Sh,ShP,Supremum,0.1,single,normal,100,0,2500,0,0
100,15,0,I,ShP,Euclidean,0.1,single,normal,2.2,0,2500,0,0
100,15,0,I,ShP,Supremum,0.1,single,normal,6.96,0,2500,0,0
100,15,0,Sh,SbP,Euclidean,0.1,single,normal,6.16,0,2500,1,1
100,15,0,Sh,SbP,Supremum,0.1,single,normal,6.52,0,2500,1,1
100,15,0,I,SbP,Euclidean,0.1,single,normal,6.2,0,2500,1,1
100,15,0,I,SbP,Supremum,0.1,single,normal,6.64,0,2500,1,1
100,15,0,Sh,ShJ,Euclidean,0.1,single,normal,100,0,2500,1,0
100,15,0,Sh,ShJ,Supremum,0.1,single,normal,100,0,2500,1,0
100,15,0,I,ShJ,Euclidean,0.1,single,normal,1.1,0,5000,,
100,15,0,I,ShJ,Supremum,0.1,single,normal,5.28,0,5000,,
100,15,0,Sh,SbJ,Euclidean,0.1,single,normal,6.68,0,2500,1,1
100,15,0,Sh,SbJ,Supremum,0.1,single,normal,6.6,0,2500,1,1
100,15,0,I,SbJ,Euclidean,0.1,single,normal,6.88,0,2500,1,1
100,15,0,I,SbJ,Supremum,0.1,single,normal,6.64,0,2500,1,1
250,15,0.3,Sh,ShP,Euclidean,0,none,normal,98.84,0,2500,1,1
250,15,0.3,Sh,ShP,Supremum,0,none,normal,68.64,0,2500,1,1
250,15,0.3,I,ShP,Euclidean,0,none,normal,4.28,0,2500,1,1
250,15,0.3,I,ShP,Supremum,0,none,normal,4.36,0,2500,1,1
250,15,0.3,Sh,SbP,Euclidean,0,none,normal,5,0,2500,1,1
250,15,0.3,Sh,SbP,Supremum,0,none,normal,4.08,0,2500,1,1
250,15,0.3,I,SbP,Euclidean,0,none,normal,5.32,0,2500,1,1
250,15,0.3,I,SbP,Supremum,0,none,normal,4.52,0,2500,1,1
250,15,0.3,Sh,ShJ,Euclidean,0,none,normal,97.04,0,2500,1,1
250,15,0.3,Sh,ShJ,Supremum,0,none,normal,59.16,0,2500,1,1
250,15,0.3,I,ShJ,Euclidean,0,none,normal,3.12,0,2500,1,1
250,15,0.3,I,ShJ,Supremum,0,none,normal,3.84,0,2500,1,1
250,15,0.3,Sh,SbJ,Euclidean,0,none,normal,4.64,0,2500,1,1
250,15,0.3,Sh,SbJ,Supremum,0,none,normal,3.72,0,2500,1,1
250,15,0.3,I,SbJ,Euclidean,0,none,normal,5.4,0,2500,1,1
250,15,0.3,I,SbJ,Supremum,0,none,normal,4.24,0,2500,1,1
150,5,0.6,Sh,ShP,Euclidean,0.1,single,normal,91.04,0,2500,1,1
150,5,0.6,Sh,ShP,Supremum,0.1,single,normal,87.48,0,2500,1,1
150,5,0.6,I,ShP,Euclidean,0.1,single,normal,77.56,0,2500,1,1
150,5,0.6,I,ShP,Supremum,0.1,single,normal,90.28,0,2500,1,1
150,5,0.6,Sh,SbP,Euclidean,0.1,single,normal,87.44,0,2500,1,1
150,5,0.6,Sh,SbP,Supremum,0.1,single,normal,93.56,0,2500,1,1
150,5,0.6,I,SbP,Euclidean,0.1,single,normal,76.84,0,2500,1,1
150,5,0.6,I,SbP,Supremum,0.1,single,normal,89.44,0,2500,1,1
150,5,0.6,Sh,ShJ,Euclidean,0.1,single,normal,88.2,0,2500,1,1
150,5,0.6,Sh,ShJ,Supremum,0.1,single,normal,83.76,0,2500,1,1
