n,d,tau,S,Sh,norm,dtau,dtau_type,distribution,rejection_rate,pvalue_NA_rate,N,psd_rate,pd_rate
250,5,0.3,Sh,ShP,Supremum,0.2,column,gumbel,97.9,0,1000,1,1
250,5,0.3,I,ShP,Euclidean,0.2,column,gumbel,100,0,1000,1,1
250,5,0.3,I,ShP,Supremum,0.2,column,gumbel,100,0,1000,1,1
250,5,0.3,Sh,SbP,Euclidean,0.2,column,gumbel,100,0,1000,1,1
250,5,0.3,Sh,SbP,Supremum,0.2,column,gumbel,99.6,0,1000,1,1
250,5,0.3,I,SbP,Euclidean,0.2,column,gumbel,100,0,1000,1,1
250,5,0.3,I,SbP,Supremum,0.2,column,gumbel,100,0,1000,1,1
250,5,0.3,Sh,ShJ,Euclidean,0.2,column,gumbel,100,0,1000,1,1
250,5,0.3,Sh,ShJ,Supremum,0.2,column,gumbel,98,0,1000,1,1
250,5,0.3,I,ShJ,Euclidean,0.2,column,gumbel,100,0,1000,1,1
250,5,0.3,I,ShJ,Supremum,0.2,column,gumbel,100,0,1000,1,1
250,5,0.3,Sh,SbJ,Euclidean,0.2,column,gumbel,100,0,1000,1,1
250,5,0.3,Sh,SbJ,Supremum,0.2,column,gumbel,99.9,0,1000,1,1
250,5,0.3,I,SbJ,Euclidean,0.2,column,gumbel,100,0,1000,1,1
250,5,0.3,I,SbJ,Supremum,0.2,column,gumbel,100,0,1000,1,1
50,5,0.6,Sh,ShP,Euclidean,0.1,column,clayton,63.4,0,1000,0.983,0.983
50,5,0.6,Sh,ShP,Supremum,0.1,column,clayton,53.3,0,1000,0.983,0.983
50,5,0.6,I,ShP,Euclidean,0.1,column,clayton,53.7,0,1000,0.983,0.983
50,5,0.6,I,ShP,Supremum,0.1,column,clayton,43.1,0,1000,0.983,0.983
50,5,0.6,Sh,SbP,Euclidean,0.1,column,clayton,33.6,0,1000,1,1
50,5,0.6,Sh,SbP,Supremum,0.1,column,clayton,17.2,0,1000,1,1
50,5,0.6,I,SbP,Euclidean,0.1,column,clayton,49.6,0,1000,1,1
50,5,0.6,I,SbP,Supremum,0.1,column,clayton,29.3,0,1000,1,1
50,5,0.6,Sh,ShJ,Euclidean,0.1,column,clayton,35.6,0,1000,1,1
50,5,0.6,Sh,ShJ,Supremum,0.1,column,clayton,28.7,0,1000,1,1
50,5,0.6,I,ShJ,Euclidean,0.1,column,clayton,43.9,0,1000,1,1
50,5,0.6,I,ShJ,Supremum,0.1,column,clayton,31.3,0,1000,1,1
50,5,0.6,Sh,SbJ,Euclidean,0.1,column,clayton,37.8,0,1000,1,1
50,5,0.6,Sh,SbJ,Supremum,0.1,column,clayton,21.6,0,1000,1,1
50,5,0.6,I,SbJ,Euclidean,0.1,column,clayton,51.1,0,1000,1,1
50,5,0.6,I,SbJ,Supremum,0.1,column,clayton,33.8,0,1000,1,1
50,15,0.6,Sh,ShP,Euclidean,0.2,column,gumbel,92.1,0,1000,0,0
50,15,0.6,Sh,ShP,Supremum,0.2,column,gumbel,82.9,0,1000,0,0
50,15,0.6,I,ShP,Euclidean,0.2,column,gumbel,99.3,0,1000,0,0
50,15,0.6,I,ShP,Supremum,0.2,column,gumbel,99.4,0,1000,0,0
50,15,0.6,Sh,SbP,Euclidean,0.2,column,gumbel,91.7,0,1000,1,1
50,15,0.6,Sh,SbP,Supremum,0.2,column,gumbel,72.9,0,1000,1,1
50,15,0.6,I,SbP,Euclidean,0.2,column,gumbel,99.5,0,1000,1,1
50,15,0.6,I,SbP,Supremum,0.2,column,gumbel,99.8,0,1000,1,1
50,15,0.6,Sh,ShJ,Euclidean,0.2,column,gumbel,93.3,0,1000,1,0
50,15,0.6,Sh,ShJ,Supremum,0.2,column,gumbel,87.8,0,1000,1,0
50,15,0.6,I,ShJ,Euclidean,0.2,column,gumbel,98.5,0,1000,1,0
50,15,0.6,I,ShJ,Supremum,0.2,column,gumbel,98.8,0,1000,1,0
50,15,0.6,Sh,SbJ,Euclidean,0.2,column,gumbel,87.2,0,1000,1,1
50,15,0.6,Sh,SbJ,Supremum,0.2,column,gumbel,78.4,0,1000,1,1
50,15,0.6,I,SbJ,Euclidean,0.2,column,gumbel,99.5,0,1000,1,1
50,15,0.6,I,SbJ,Supremum,0.2,column,gumbel,99.5,0,1000,1,1
150,5,0.6,Sh,ShP,Euclidean,0.1,single,gumbel,84.2,0,1000,1,1
150,5,0.6,Sh,ShP,Supremum,0.1,single,gumbel,77,0,1000,1,1
150,5,0.6,I,ShP,Euclidean,0.1,single,gumbel,67.7,0,1000,1,1
150,5,0.6,I,ShP,Supremum,0.1,single,gumbel,85,0,1000,1,1
150,5,0.6,Sh,SbP,Euclidean,0.1,single,gumbel,80,0,1000,1,1
150,5,0.6,Sh,SbP,Supremum,0.1,single,gumbel,88.6,0,1000,1,1
150,5,0.6,I,SbP,Euclidean,0.1,single,gumbel,67.3,0,1000,1,1
150,5,0.6,I,SbP,Supremum,0.1,single,gumbel,83.7,0,1000,1,1
150,5,0.6,Sh,ShJ,Euclidean,0.1,single,gumbel,80,0,1000,1,1
150,5,0.6,Sh,ShJ,Supremum,0.1,single,gumbel,72.1,0,1000,1,1
150,5,0.6,I,ShJ,Euclidean,0.1,single,gumbel,63.1,0,1000,1,1
150,5,0.6,I,ShJ,Supremum,0.1,single,gumbel,82.3,0,1000,1,1
150,5,0.6,Sh,SbJ,Euclidean,0.1,single,gumbel,80.1,0,1000,1,1
150,5,0.6,Sh,SbJ,Supremum,0.1,single,gumbel,88.6,0,1000,1,1
150,5,0.6,I,SbJ,Euclidean,0.1,single,gumbel,66.9,0,1000,1,1
150,5,0.6,I,SbJ,Supremum,0.1,single,gumbel,82.8,0,1000,1,1
100,15,0.6,Sh,ShP,Euclidean,0,none,gumbel,99.3,0,1000,0,0
100,15,0.6,Sh,ShP,Supremum,0,none,gumbel,87.9,0,1000,0,0
100,15,0.6,I,ShP,Euclidean,0,none,gumbel,1.7,0,1000,0,0
100,15,0.6,I,ShP,Supremum,0,none,gumbel,3.8,0,1000,0,0
100,15,0.6,Sh,SbP,Euclidean,0,none,gumbel,4.2,0,1000,1,1
100,15,0.6,Sh,SbP,Supremum,0,none,gumbel,5.1,0,1000,1,1
100,15,0.6,I,SbP,Euclidean,0,none,gumbel,3.6,0,1000,1,1
100,15,0.6,I,SbP,Supremum,0,none,gumbel,5.3,0,1000,1,1
100,15,0.6,Sh,ShJ,Euclidean,0,none,gumbel,100,0,1000,1,0
100,15,0.6,Sh,ShJ,Supremum,0,none,gumbel,100,0,1000,1,0
100,15,0.6,I,ShJ,Euclidean,0,none,gumbel,0.8,0,1000,1,0
100,15,0.6,I,ShJ,Supremum,0,none,gumbel,2.5,0,1000,1,0
100,15,0.6,Sh,SbJ,Euclidean,0,none,gumbel,1.9,0,1000,1,1
100,15,0.6,Sh,SbJ,Supremum,0,none,gumbel,4.2,0,1000,1,1
100,15,0.6,I,SbJ,Euclidean,0,none,gumbel,2.9,0,1000,1,1
100,15,0.6,I,SbJ,Supremum,0,none,gumbel,4.6,0,1000,1,1
50,5,0.6,Sh,ShP,Euclidean,0.1,single,gumbel,62.6,0,1000,0.996,0.996
50,5,0.6,Sh,ShP,Supremum,0.1,single,gumbel,44.9,0,1000,0.996,0.996
50,5,0.6,I,ShP,Euclidean,0.1,single,gumbel,16.8,0,1000,0.996,0.996
50,5,0.6,I,ShP,Supremum,0.1,single,gumbel,29.9,0,1000,0.996,0.996
50,5,0.6,Sh,SbP,Euclidean,0.1,single,gumbel,18.3,0,1000,1,1
50,5,0.6,Sh,SbP,Supremum,0.1,single,gumbel,26.6,0,1000,1,1
50,5,0.6,I,SbP,Euclidean,0.1,single,gumbel,14.1,0,1000,1,1
50,5,0.6,I,SbP,Supremum,0.1,single,gumbel,23.2,0,1000,1,1
50,5,0.6,Sh,ShJ,Euclidean,0.1,single,gumbel,36,0,1000,1,1
50,5,0.6,Sh,ShJ,Supremum,0.1,single,gumbel,21.3,0,1000,1,1
50,5,0.6,I,ShJ,Euclidean,0.1,single,gumbel,8.8,0,1000,1,1
50,5,0.6,I,ShJ,Supremum,0.1,single,gumbel,19.6,0,1000,1,1
50,5,0.6,Sh,SbJ,Euclidean,0.1,single,gumbel,19.1,0,1000,1,1
50,5,0.6,Sh,SbJ,Supremum,0.1,single,gumbel,26.2,0,1000,1,1
50,5,0.6,I,SbJ,Euclidean,0.1,single,gumbel,14.4,0,1000,1,1
50,5,0.6,I,SbJ,Supremum,0.1,single,gumbel,21.6,0,1000,1,1
250,15,0.3,Sh,ShP,Euclidean,0,none,clayton,98.9,0,1000,1,1
250,15,0.3,Sh,ShP,Supremum,0,none,clayton,68.6,0,1000,1,1
250,15,0.3,I,ShP,Euclidean,0,none,clayton,3.5,0,1000,1,1
250,15,0.3,I,ShP,Supremum,0,none,clayton,4,0,1000,1,1
250,15,0.3,Sh,SbP,Euclidean,0,none,clayton,4.2,0,1000,1,1
250,15,0.3,Sh,SbP,Supremum,0,none,clayton,4.1,0,1000,1,1
250,15,0.3,I,SbP,Euclidean,0,none,clayton,4.4,0,1000,1,1
250,15,0.3,I,SbP,Supremum,0,none,clayton,4,0,1000,1,1
250,15,0.3,Sh,ShJ,Euclidean,0,none,clayton,97.3,0,1000,1,1
250,15,0.3,Sh,ShJ,Supremum,0,none,clayton,59.6,0,1000,1,1
250,15,0.3,I,ShJ,Euclidean,0,none,clayton,2.9,0,1000,1,1
250,15,0.3,I,ShJ,Supremum,0,none,clayton,3.5,0,1000,1,1
250,15,0.3,Sh,SbJ,Euclidean,0,none,clayton,4.1,0,1000,1,1
250,15,0.3,Sh,SbJ,Supremum,0,none,clayton,4,0,1000,1,1
250,15,0.3,I,SbJ,Euclidean,0,none,clayton,4.8,0,1000,1,1
250,15,0.3,I,SbJ,Supremum,0,none,clayton,4,0,1000,1,1
100,15,0.6,Sh,ShP,Euclidean,0,none,clayton,97.7,0,1000,0,0
100,15,0.6,Sh,ShP,Supremum,0,none,clayton,84.4,0,1000,0,0
100,15,0.6,I,ShP,Euclidean,0,none,clayton,2.9,0,1000,0,0
100,15,0.6,I,ShP,Supremum,0,none,clayton,3.8,0,1000,0,0
100,15,0.6,Sh,SbP,Euclidean,0,none,clayton,4.1,0,1000,1,1
100,15,0.6,Sh,SbP,Supremum,0,none,clayton,4.4,0,1000,1,1
100,15,0.6,I,SbP,Euclidean,0,none,clayton,4,0,1000,1,1
100,15,0.6,I,SbP,Supremum,0,none,clayton,5.5,0,1000,1,1
100,15,0.6,Sh,ShJ,Euclidean,0,none,clayton,100,0,1000,1,0
100,15,0.6,Sh,ShJ,Supremum,0,none,clayton,100,0,1000,1,0
100,15,0.6,I,ShJ,Euclidean,0,none,clayton,1.7,0,1000,1,0
100,15,0.6,I,ShJ,Supremum,0,none,clayton,2.6,0,1000,1,0
100,15,0.6,Sh,SbJ,Euclidean,0,none,clayton,1.5,0,1000,1,1
100,15,0.6,Sh,SbJ,Supremum,0,none,clayton,3.5,0,1000,1,1
100,15,0.6,I,SbJ,Euclidean,0,none,clayton,3.5,0,1000,1,1
100,15,0.6,I,SbJ,Supremum,0,none,clayton,4.8,0,1000,1,1
100,5,0.6,Sh,ShP,Euclidean,0.2,column,gumbel,100,0,1000,1,1
100,5,0.6,Sh,ShP,Supremum,0.2,column,gumbel,98.7,0,1000,1,1
100,5,0.6,I,ShP,Euclidean,0.2,column,gumbel,100,0,1000,1,1
100,5,0.6,I,ShP,Supremum,0.2,column,gumbel,100,0,1000,1,1
100,5,0.6,Sh,SbP,Euclidean,0.2,column,gumbel,100,0,1000,1,1
100,5,0.6,Sh,SbP,Supremum,0.2,column,gumbel,98.9,0,1000,1,1
100,5,0.6,I,SbP,Euclidean,0.2,column,gumbel,100,0,1000,1,1
100,5,0.6,I,SbP,Supremum,0.2,column,gumbel,100,0,1000,1,1
100,5,0.6,Sh,ShJ,Euclidean,0.2,column,gumbel,99.9,0,1000,1,1
100,5,0.6,Sh,ShJ,Supremum,0.2,column,gumbel,97.5,0,1000,1,1
100,5,0.6,I,ShJ,Euclidean,0.2,column,gumbel,100,0,1000,1,1
100,5,0.6,I,ShJ,Supremum,0.2,column,gumbel,100,0,1000,1,1
100,5,0.6,Sh,SbJ,Euclidean,0.2,column,gumbel,100,0,1000,1,1
100,5,0.6,Sh,SbJ,Supremum,0.2,column,gumbel,99.9,0,1000,1,1
100,5,0.6,I,SbJ,Euclidean,0.2,column,gumbel,100,0,1000,1,1
100,5,0.6,I,SbJ,Supremum,0.2,column,gumbel,100,0,1000,1,1
100,15,0.6,Sh,ShP,Euclidean,0.2,column,gumbel,100,0,1000,0,0
100,15,0.6,Sh,ShP,Supremum,0.2,column,gumbel,98.3,0,1000,0,0
100,15,0.6,I,ShP,Euclidean,0.2,column,gumbel,100,0,1000,0,0
100,15,0.6,I,ShP,Supremum,0.2,column,gumbel,100,0,1000,0,0
100,15,0.6,Sh,SbP,Euclidean,0.2,column,gumbel,100,0,1000,1,1
100,15,0.6,Sh,SbP,Supremum,0.2,column,gumbel,99.4,0,1000,1,1
100,15,0.6,I,SbP,Euclidean,0.2,column,gumbel,100,0,1000,1,1
100,15,0.6,I,SbP,Supremum,0.2,column,gumbel,100,0,1000,1,1
100,15,0.6,Sh,ShJ,Euclidean,0.2,column,gumbel,100,0,1000,1,0
100,15,0.6,Sh,ShJ,Supremum,0.2,column,gumbel,100,0,1000,1,0
100,15,0.6,I,ShJ,Euclidean,0.2,column,gumbel,100,0,1000,1,0
100,15,0.6,I,ShJ,Supremum,0.2,column,gumbel,100,0,1000,1,0
100,15,0.6,Sh,SbJ,Euclidean,0.2,column,gumbel,100,0,1000,1,1
100,15,0.6,Sh,SbJ,Supremum,0.2,column,gumbel,99.7,0,1000,1,1
100,15,0.6,I,SbJ,Euclidean,0.2,column,gumbel,100,0,1000,1,1
100,15,0.6,I,SbJ,Supremum,0.2,column,gumbel,100,0,1000,1,1
100,15,0.3,Sh,ShP,Euclidean,0.2,column,clayton,100,0,1000,0,0
100,15,0.3,Sh,ShP,Supremum,0.2,column,clayton,99.4,0,1000,0,0
100,15,0.3,I,ShP,Euclidean,0.2,column,clayton,98.1,0,1000,0,0
100,15,0.3,I,ShP,Supremum,0.2,column,clayton,95.9,0,1000,0,0
100,15,0.3,Sh,SbP,Euclidean,0.2,column,clayton,84.1,0,1000,1,1
100,15,0.3,Sh,SbP,Supremum,0.2,column,clayton,54.9,0,1000,1,1
100,15,0.3,I,SbP,Euclidean,0.2,column,clayton,98.6,0,1000,1,1
100,15,0.3,I,SbP,Supremum,0.2,column,clayton,96,0,1000,1,1
100,15,0.3,Sh,ShJ,Euclidean,0.2,column,clayton,100,0,1000,1,0
100,15,0.3,Sh,ShJ,Supremum,0.2,column,clayton,100,0,1000,1,0
100,15,0.3,I,ShJ,Euclidean,0.2,column,clayton,97.3,0,1000,1,0
100,15,0.3,I,ShJ,Supremum,0.2,column,clayton,94.8,0,1000,1,0
100,15,0.3,Sh,SbJ,Euclidean,0.2,column,clayton,85.3,0,1000,1,1
100,15,0.3,Sh,SbJ,Supremum,0.2,column,clayton,61.6,0,1000,1,1
100,15,0.3,I,SbJ,Euclidean,0.2,column,clayton,98.7,0,1000,1,1
100,15,0.3,I,SbJ,Supremum,0.2,column,clayton,96.1,0,1000,1,1
250,5,0.3,Sh,ShP,Euclidean,0,none,clayton,8,0,1000,1,1
250,5,0.3,Sh,ShP,Supremum,0,none,clayton,8,0,1000,1,1
250,5,0.3,I,ShP,Euclidean,0,none,clayton,4.2,0,1000,1,1
250,5,0.3,I,ShP,Supremum,0,none,clayton,4.4,0,1000,1,1
250,5,0.3,Sh,SbP,Euclidean,0,none,clayton,4,0,1000,1,1
250,5,0.3,Sh,SbP,Supremum,0,none,clayton,3.6,0,1000,1,1
250,5,0.3,I,SbP,Euclidean,0,none,clayton,4.3,0,1000,1,1
250,5,0.3,I,SbP,Supremum,0,none,clayton,4.1,0,1000,1,1
250,5,0.3,Sh,ShJ,Euclidean,0,none,clayton,6.6,0,1000,1,1
250,5,0.3,Sh,ShJ,Supremum,0,none,clayton,7,0,1000,1,1
250,5,0.3,I,ShJ,Euclidean,0,none,clayton,4.2,0,1000,1,1
250,5,0.3,I,ShJ,Supremum,0,none,clayton,3.9,0,1000,1,1
250,5,0.3,Sh,SbJ,Euclidean,0,none,clayton,4.3,0,1000,1,1
250,5,0.3,Sh,SbJ,Supremum,0,none,clayton,3.6,0,1000,1,1
250,5,0.3,I,SbJ,Euclidean,0,none,clayton,4.5,0,1000,1,1
250,5,0.3,I,SbJ,Supremum,0,none,clayton,4.1,0,1000,1,1
250,5,0.6,Sh,ShP,Euclidean,0,none,gumbel,10,0,1000,1,1
250,5,0.6,Sh,ShP,Supremum,0,none,gumbel,8,0,1000,1,1
250,5,0.6,I,ShP,Euclidean,0,none,gumbel,5.7,0,1000,1,1
250,5,0.6,I,ShP,Supremum,0,none,gumbel,5.8,0,1000,1,1
250,5,0.6,Sh,SbP,Euclidean,0,none,gumbel,5.2,0,1000,1,1
250,5,0.6,Sh,SbP,Supremum,0,none,gumbel,4.7,0,1000,1,1
250,5,0.6,I,SbP,Euclidean,0,none,gumbel,5.6,0,1000,1,1
250,5,0.6,I,SbP,Supremum,0,none,gumbel,5.3,0,1000,1,1
250,5,0.6,Sh,ShJ,Euclidean,0,none,gumbel,8.1,0,1000,1,1
250,5,0.6,Sh,ShJ,Supremum,0,none,gumbel,6.4,0,1000,1,1
250,5,0.6,I,ShJ,Euclidean,0,none,gumbel,4.9,0,1000,1,1
250,5,0.6,I,ShJ,Supremum,0,none,gumbel,5.2,0,1000,1,1
250,5,0.6,Sh,SbJ,Euclidean,0,none,gumbel,5.2,0,1000,1,1
250,5,0.6,Sh,SbJ,Supremum,0,none,gumbel,4.7,0,1000,1,1
250,5,0.6,I,SbJ,Euclidean,0,none,gumbel,5.7,0,1000,1,1
250,5,0.6,I,SbJ,Supremum,0,none,gumbel,5.2,0,1000,1,1
150,15,0.3,Sh,ShP,Euclidean,0.2,single,gumbel,100,0,1000,0.001,0.001
150,15,0.3,Sh,ShP,Supremum,0.2,single,gumbel,100,0,1000,0.001,0.001
150,15,0.3,I,ShP,Euclidean,0.2,single,gumbel,16.4,0,1000,0.001,0.001
150,15,0.3,I,ShP,Supremum,0.2,single,gumbel,89.5,0,1000,0.001,0.001
150,15,0.3,Sh,SbP,Euclidean,0.2,single,gumbel,50.8,0,1000,1,1
150,15,0.3,Sh,SbP,Supremum,0.2,single,gumbel,96,0,1000,1,1
150,15,0.3,I,SbP,Euclidean,0.2,single,gumbel,23.9,0,1000,1,1
150,15,0.3,I,SbP,Supremum,0.2,single,gumbel,89.9,0,1000,1,1
150,15,0.3,Sh,ShJ,Euclidean,0.2,single,gumbel,100,0,1000,1,1
150,15,0.3,Sh,ShJ,Supremum,0.2,single,gumbel,99.3,0,1000,1,1
150,15,0.3,I,ShJ,Euclidean,0.2,single,gumbel,11.3,0,1000,1,1
150,15,0.3,I,ShJ,Supremum,0.2,single,gumbel,88.3,0,1000,1,1
150,15,0.3,Sh,SbJ,Euclidean,0.2,single,gumbel,49.5,0,1000,1,1
150,15,0.3,Sh,SbJ,Supremum,0.2,single,gumbel,95.9,0,1000,1,1
150,15,0.3,I,SbJ,Euclidean,0.2,single,gumbel,23.7,0,1000,1,1
150,15,0.3,I,SbJ,Supremum,0.2,single,gumbel,89.7,0,1000,1,1
250,5,0.6,Sh,ShP,Euclidean,0.1,column,gumbel,99.1,0,1000,1,1
250,5,0.6,Sh,ShP,Supremum,0.1,column,gumbel,91.7,0,1000,1,1
250,5,0.6,I,ShP,Euclidean,0.1,column,gumbel,100,0,1000,1,1
250,5,0.6,I,ShP,Supremum,0.1,column,gumbel,99.3,0,1000,1,1
250,5,0.6,Sh,SbP,Euclidean,0.1,column,gumbel,99.5,0,1000,1,1
250,5,0.6,Sh,SbP,Supremum,0.1,column,gumbel,94.1,0,1000,1,1
250,5,0.6,I,SbP,Euclidean,0.1,column,gumbel,100,0,1000,1,1
250,5,0.6,I,SbP,Supremum,0.1,column,gumbel,99.1,0,1000,1,1
250,5,0.6,Sh,ShJ,Euclidean,0.1,column,gumbel,98.8,0,1000,1,1
250,5,0.6,Sh,ShJ,Supremum,0.1,column,gumbel,89.4,0,1000,1,1
250,5,0.6,I,ShJ,Euclidean,0.1,column,gumbel,100,0,1000,1,1
250,5,0.6,I,ShJ,Supremum,0.1,column,gumbel,99,0,1000,1,1
250,5,0.6,Sh,SbJ,Euclidean,0.1,column,gumbel,99.5,0,1000,1,1
250,5,0.6,Sh,SbJ,Supremum,0.1,column,gumbel,96,0,1000,1,1
250,5,0.6,I,SbJ,Euclidean,0.1,column,gumbel,100,0,1000,1,1
250,5,0.6,I,SbJ,Supremum,0.1,column,gumbel,99.2,0,1000,1,1
50,15,0.6,Sh,ShP,Euclidean,0.1,column,gumbel,77.2,0,1000,0,0
50,15,0.6,Sh,ShP,Supremum,0.1,column,gumbel,57.8,0,1000,0,0
50,15,0.6,I,ShP,Euclidean,0.1,column,gumbel,44.9,0,1000,0,0
50,15,0.6,I,ShP,Supremum,0.1,column,gumbel,45,0,1000,0,0
50,15,0.6,Sh,SbP,Euclidean,0.1,column,gumbel,21.2,0,1000,1,1
50,15,0.6,Sh,SbP,Supremum,0.1,column,gumbel,14.5,0,1000,1,1
50,15,0.6,I,SbP,Euclidean,0.1,column,gumbel,55.9,0,1000,1,1
50,15,0.6,I,SbP,Supremum,0.1,column,gumbel,54,0,1000,1,1
50,15,0.6,Sh,ShJ,Euclidean,0.1,column,gumbel,77.1,0,1000,1,0
50,15,0.6,Sh,ShJ,Supremum,0.1,column,gumbel,61.8,0,1000,1,0
50,15,0.6,I,ShJ,Euclidean,0.1,column,gumbel,32.4,0,1000,1,0
50,15,0.6,I,ShJ,Supremum,0.1,column,gumbel,35.7,0,1000,1,0
50,15,0.6,Sh,SbJ,Euclidean,0.1,column,gumbel,9.5,0,1000,1,1
50,15,0.6,Sh,SbJ,Supremum,0.1,column,gumbel,10.2,0,1000,1,1
50,15,0.6,I,SbJ,Euclidean,0.1,column,gumbel,51.8,0,1000,1,1
50,15,0.6,I,SbJ,Supremum,0.1,column,gumbel,51.2,0,1000,1,1
150,5,0.3,Sh,ShP,Euclidean,0,none,clayton,11,0,1000,1,1
150,5,0.3,Sh,ShP,Supremum,0,none,clayton,9.9,0,1000,1,1
150,5,0.3,I,ShP,Euclidean,0,none,clayton,3.3,0,1000,1,1
150,5,0.3,I,ShP,Supremum,0,none,clayton,4.1,0,1000,1,1
150,5,0.3,Sh,SbP,Euclidean,0,none,clayton,3.8,0,1000,1,1
150,5,0.3,Sh,SbP,Supremum,0,none,clayton,3.9,0,1000,1,1
150,5,0.3,I,SbP,Euclidean,0,none,clayton,3.1,0,1000,1,1
150,5,0.3,I,SbP,Supremum,0,none,clayton,3.4,0,1000,1,1
150,5,0.3,Sh,ShJ,Euclidean,0,none,clayton,8.6,0,1000,1,1
150,5,0.3,Sh,ShJ,Supremum,0,none,clayton,8.6,0,1000,1,1
150,5,0.3,I,ShJ,Euclidean,0,none,clayton,2.9,0,1000,1,1
150,5,0.3,I,ShJ,Supremum,0,none,clayton,3.5,0,1000,1,1
150,5,0.3,Sh,SbJ,Euclidean,0,none,clayton,4.2,0,1000,1,1
150,5,0.3,Sh,SbJ,Supremum,0,none,clayton,4,0,1000,1,1
150,5,0.3,I,SbJ,Euclidean,0,none,clayton,3.1,0,1000,1,1
150,5,0.3,I,SbJ,Supremum,0,none,clayton,3.8,0,1000,1,1
250,15,0.3,Sh,ShP,Euclidean,0.2,column,gumbel,100,0,1000,1,1
250,15,0.3,Sh,ShP,Supremum,0.2,column,gumbel,98.5,0,1000,1,1
250,15,0.3,I,ShP,Euclidean,0.2,column,gumbel,100,0,1000,1,1
250,15,0.3,I,ShP,Supremum,0.2,column,gumbel,100,0,1000,1,1
250,15,0.3,Sh,SbP,Euclidean,0.2,column,gumbel,100,0,1000,1,1
250,15,0.3,Sh,SbP,Supremum,0.2,column,gumbel,98.5,0,1000,1,1
250,15,0.3,I,SbP,Euclidean,0.2,column,gumbel,100,0,1000,1,1
250,15,0.3,I,SbP,Supremum,0.2,column,gumbel,100,0,1000,1,1
250,15,0.3,Sh,ShJ,Euclidean,0.2,column,gumbel,100,0,1000,1,1
250,15,0.3,Sh,ShJ,Supremum,0.2,column,gumbel,96.9,0,1000,1,1
250,15,0.3,I,ShJ,Euclidean,0.2,column,gumbel,100,0,1000,1,1
250,15,0.3,I,ShJ,Supremum,0.2,column,gumbel,100,0,1000,1,1
250,15,0.3,Sh,SbJ,Euclidean,0.2,column,gumbel,100,0,1000,1,1
250,15,0.3,Sh,SbJ,Supremum,0.2,column,gumbel,99.2,0,1000,1,1
250,15,0.3,I,SbJ,Euclidean,0.2,column,gumbel,100,0,1000,1,1
250,15,0.3,I,SbJ,Supremum,0.2,column,gumbel,100,0,1000,1,1
100,15,0.3,Sh,ShP,Euclidean,0.1,column,clayton,100,0,1000,0,0
100,15,0.3,Sh,ShP,Supremum,0.1,column,clayton,99.4,0,1000,0,0
100,15,0.3,I,ShP,Euclidean,0.1,column,clayton,43.5,0,1000,0,0
100,15,0.3,I,ShP,Supremum,0.1,column,clayton,36.3,0,1000,0,0
100,15,0.3,Sh,SbP,Euclidean,0.1,column,clayton,19.8,0,1000,1,1
100,15,0.3,Sh,SbP,Supremum,0.1,column,clayton,12.8,0,1000,1,1
100,15,0.3,I,SbP,Euclidean,0.1,column,clayton,48.2,0,1000,1,1
100,15,0.3,I,SbP,Supremum,0.1,column,clayton,37.1,0,1000,1,1
100,15,0.3,Sh,ShJ,Euclidean,0.1,column,clayton,100,0,1000,1,0
100,15,0.3,Sh,ShJ,Supremum,0.1,column,clayton,100,0,1000,1,0
100,15,0.3,I,ShJ,Euclidean,0.1,column,clayton,37,0,1000,1,0
100,15,0.3,I,ShJ,Supremum,0.1,column,clayton,33,0,1000,1,0
100,15,0.3,Sh,SbJ,Euclidean,0.1,column,clayton,18.9,0,1000,1,1
100,15,0.3,Sh,SbJ,Supremum,0.1,column,clayton,12.7,0,1000,1,1
100,15,0.3,I,SbJ,Euclidean,0.1,column,clayton,50.2,0,1000,1,1
100,15,0.3,I,SbJ,Supremum,0.1,column,clayton,37.6,0,1000,1,1
50,5,0.3,Sh,ShP,Euclidean,0.1,single,clayton,48.6,0,1000,1,1
50,5,0.3,Sh,ShP,Supremum,0.1,single,clayton,39,0,1000,1,1
50,5,0.3,I,ShP,Euclidean,0.1,single,clayton,10,0,1000,1,1
50,5,0.3,I,ShP,Supremum,0.1,single,clayton,11.6,0,1000,1,1
50,5,0.3,Sh,SbP,Euclidean,0.1,single,clayton,8.8,0,1000,1,1
50,5,0.3,Sh,SbP,Supremum,0.1,single,clayton,8.7,0,1000,1,1
50,5,0.3,I,SbP,Euclidean,0.1,single,clayton,8,0,1000,1,1
50,5,0.3,I,SbP,Supremum,0.1,single,clayton,7.7,0,1000,1,1
50,5,0.3,Sh,ShJ,Euclidean,0.1,single,clayton,34.8,0,1000,1,1
50,5,0.3,Sh,ShJ,Supremum,0.1,single,clayton,26.6,0,1000,1,1
50,5,0.3,I,ShJ,Euclidean,0.1,single,clayton,7.1,0,1000,1,1
50,5,0.3,I,ShJ,Supremum,0.1,single,clayton,8.6,0,1000,1,1
50,5,0.3,Sh,SbJ,Euclidean,0.1,single,clayton,11.3,0,1000,1,1
50,5,0.3,Sh,SbJ,Supremum,0.1,single,clayton,10.3,0,1000,1,1
50,5,0.3,I,SbJ,Euclidean,0.1,single,clayton,10.4,0,1000,1,1
50,5,0.3,I,SbJ,Supremum,0.1,single,clayton,9.2,0,1000,1,1
250,15,0.6,Sh,ShP,Euclidean,0.2,single,gumbel,100,0,1000,1,1
